629.8586120605469,1.36
816.3408331871033,1.37
1885.5713448524475,1.36
3701.9369897842407,1.35
7399.162399768829,1.36
8648.661785364151,1.35
8711.323112010956,1.36
9957.124945163727,1.37
11904.91927266121,1.38
11966.905386924744,1.37
12028.890560150146,1.38
12529.339671850204,1.37
14218.643014907837,1.36
15655.747082710266,1.37
17154.124395608902,1.36
22035.41349005699,1.35
24161.13301205635,1.34
26739.3448574543,1.35
27690.492199897766,1.34
31739.571038246155,1.33
31801.632413864136,1.34
39918.14867353439,1.33
40923.102588653564,1.34
41362.81082844734,1.33
41489.64870452881,1.34
42317.0513780117,1.33
44174.56742286682,1.32
47965.5104675293,1.31
48028.081372737885,1.32
49470.365114212036,1.31
49594.639058589935,1.32
49657.00101137161,1.31
54814.8914604187,1.32
55450.12213921547,1.31
56014.873131752014,1.3
58213.82223844528,1.29
58276.303829193115,1.3
59670.60618805885,1.31
59732.8373632431,1.3
59857.759373664856,1.31
61303.83138847351,1.3
61366.59326219559,1.31
61616.44344806671,1.3
61678.752344846725,1.31
61741.20205569267,1.3
61804.165289878845,1.31
65819.23605751991,1.32
67822.94296169281,1.31
67885.22196030617,1.32
69012.22812461853,1.31
69137.0721642971,1.32
